id,name,structure-id,structure-abbrev,structure-name,structure-color,strain,transgenic-line,gender,injection-coordinates,injection-volume,injection-structures,r,num-voxels,selected,experiment_page_url
127083591,378-1375,215,APN,Anterior pretectal nucleus,FF90FF,C57BL/6J,"",M,"[8250, 3690, 6820]",0.171575,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>215, ""name""=>""Anterior pretectal nucleus"", ""abbreviation""=>""APN"", ""color""=>""FF90FF""}, {""id""=>294, ""name""=>""Superior colliculus, motor related"", ""abbreviation""=>""SCm"", ""color""=>""FF90FF""}]",0.0362,21010,false,http://connectivity.brain-map.org/projection/experiment/127083591
184168899,Grp-Cre-76,104,AId,"Agranular insular area, dorsal part",219866,B6;FVB;ICR,Grp-Cre_KH288,M,"[3890, 4350, 8340]",0.148445,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]",0.0361,21010,false,http://connectivity.brain-map.org/projection/experiment/184168899
272735030,Rbp4-Cre_KL100-265,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,B6.Cg,Rbp4-Cre_KL100,M,"[7050, 1540, 8240]",0.108885,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>361, ""name""=>""Primary somatosensory area, trunk"", ""abbreviation""=>""SSp-tr"", ""color""=>""188064""}]",0.0360,21010,false,http://connectivity.brain-map.org/projection/experiment/272735030
304694870,Nos1-CreERT2-139494,411,MEAad,"Medial amygdalar nucleus, anterodorsal part",80C0E2,B6.129,Nos1-CreERT2,M,"[6880, 6500, 7430]",0.096459,"[{""id""=>411, ""name""=>""Medial amygdalar nucleus, anterodorsal part"", ""abbreviation""=>""MEAad"", ""color""=>""80C0E2""}, {""id""=>418, ""name""=>""Medial amygdalar nucleus, anteroventral part"", ""abbreviation""=>""MEAav"", ""color""=>""80C0E2""}, {""id""=>472, ""name""=>""Medial amygdalar nucleus, posterodorsal part, sublayer a"", ""abbreviation""=>""MEApd-a"", ""color""=>""80C0E2""}]",0.0360,21010,false,http://connectivity.brain-map.org/projection/experiment/304694870
294199114,Slc17a6-IRES-Cre-121222,828,ICe,"Inferior colliculus, external nucleus",FF7AFF,B6.129,Slc17a6-IRES-Cre,M,"[9490, 3540, 7390]",0.165588,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>271, ""name""=>""Nucleus sagulum"", ""abbreviation""=>""SAG"", ""color""=>""FF7AFF""}, {""id""=>616, ""name""=>""Cuneiform nucleus"", ""abbreviation""=>""CUN"", ""color""=>""FF90FF""}, {""id""=>828, ""name""=>""Inferior colliculus, external nucleus"", ""abbreviation""=>""ICe"", ""color""=>""FF7AFF""}, {""id""=>874, ""name""=>""Parabigeminal nucleus"", ""abbreviation""=>""PBG"", ""color""=>""FF7AFF""}]",0.0358,21010,false,http://connectivity.brain-map.org/projection/experiment/294199114
127396051,378-1298,422,SPFp,"Subparafascicular nucleus, parvicellular part",FF8084,C57BL/6J,"",M,"[8150, 4410, 7290]",0.249522,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>218, ""name""=>""Lateral posterior nucleus of the thalamus"", ""abbreviation""=>""LP"", ""color""=>""FF909F""}, {""id""=>325, ""name""=>""Suprageniculate nucleus"", ""abbreviation""=>""SGN"", ""color""=>""FF909F""}, {""id""=>422, ""name""=>""Subparafascicular nucleus, parvicellular part"", ""abbreviation""=>""SPFp"", ""color""=>""FF8084""}, {""id""=>475, ""name""=>""Medial geniculate complex"", ""abbreviation""=>""MG"", ""color""=>""FF8084""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>1029, ""name""=>""Posterior limiting nucleus of the thalamus"", ""abbreviation""=>""POL"", ""color""=>""FF909F""}, {""id""=>1044, ""name""=>""Peripeduncular nucleus"", ""abbreviation""=>""PP"", ""color""=>""FF8084""}]",0.0358,20012,false,http://connectivity.brain-map.org/projection/experiment/127396051
293009970,Syt17-Cre_NO14_LURC-120286,509,SUBd,"Subiculum, dorsal part",4FC244,B6.Cg,Syt17-Cre_NO14,F,"[8820, 2070, 7610]",0.014385,"[{""id""=>509, ""name""=>""Subiculum, dorsal part"", ""abbreviation""=>""SUBd"", ""color""=>""4FC244""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}, {""id""=>886, ""name""=>""Retrosplenial area, ventral part"", ""abbreviation""=>""RSPv"", ""color""=>""1AA698""}, {""id""=>1037, ""name""=>""Postsubiculum"", ""abbreviation""=>""POST"", ""color""=>""48C83C""}]",0.0356,21010,false,http://connectivity.brain-map.org/projection/experiment/293009970
183174303,Rbp4-Cre-187,575,CL,Central lateral nucleus of the thalamus,FF909F,B6.Cg,Rbp4-Cre_KL100,F,"[7270, 3440, 6790]",0.006414,"[{""id""=>575, ""name""=>""Central lateral nucleus of the thalamus"", ""abbreviation""=>""CL"", ""color""=>""FF909F""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>1020, ""name""=>""Posterior complex of the thalamus"", ""abbreviation""=>""PO"", ""color""=>""FF909F""}]",0.0354,20287,false,http://connectivity.brain-map.org/projection/experiment/183174303
297671018,Drd3-Cre_KI196_LURC-125055,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,unknown,Drd3-Cre_KI196,M,"[7010, 1380, 8250]",0.130289,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>361, ""name""=>""Primary somatosensory area, trunk"", ""abbreviation""=>""SSp-tr"", ""color""=>""188064""}]",0.0353,21010,false,http://connectivity.brain-map.org/projection/experiment/297671018
277799582,Ntrk1-IRES-Cre-3555,604,NI,Nucleus incertus,FFC395,unknown,Ntrk1-IRES-Cre,F,"[10300, 4670, 5780]",0.073918,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>238, ""name""=>""Nucleus raphe pontis"", ""abbreviation""=>""RPO"", ""color""=>""FFC395""}, {""id""=>318, ""name""=>""Supragenual nucleus"", ""abbreviation""=>""SG"", ""color""=>""FFBA86""}, {""id""=>604, ""name""=>""Nucleus incertus"", ""abbreviation""=>""NI"", ""color""=>""FFC395""}, {""id""=>757, ""name""=>""Ventral tegmental nucleus"", ""abbreviation""=>""VTN"", ""color""=>""FF90FF""}, {""id""=>898, ""name""=>""Pontine central gray"", ""abbreviation""=>""PCG"", ""color""=>""FFBA86""}, {""id""=>1093, ""name""=>""Pontine reticular nucleus, caudal part"", ""abbreviation""=>""PRNc"", ""color""=>""FFBA86""}]",0.0353,21010,false,http://connectivity.brain-map.org/projection/experiment/277799582
141602484,378-1350,985,MOp,Primary motor area,1F9D5A,C57BL/6J,"",M,"[4030, 1830, 7090]",0.209058,"[{""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",0.0352,21010,false,http://connectivity.brain-map.org/projection/experiment/141602484
298352336,Efr3a-Cre_NO108-123435,369,SSp-ul,"Primary somatosensory area, upper limb",188064,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,M,"[4980, 1880, 7670]",0.086729,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}]",0.0350,21010,false,http://connectivity.brain-map.org/projection/experiment/298352336
277800995,Sst-IRES-Cre-203,985,MOp,Primary motor area,1F9D5A,unknown,Sst-IRES-Cre,F,"[3910, 2080, 7010]",0.295949,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",0.0348,21010,false,http://connectivity.brain-map.org/projection/experiment/277800995
297892130,Tlx3-Cre_LURC-128446,993,MOs,Secondary motor area,1F9D5A,unknown,Tlx3-Cre_PL56,F,"[4340, 1380, 6410]",0.048837,"[{""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",0.0345,21010,false,http://connectivity.brain-map.org/projection/experiment/297892130
182803137,Rbp4-Cre-176,985,MOp,Primary motor area,1F9D5A,B6.Cg,Rbp4-Cre_KL100,M,"[5550, 1530, 7100]",0.216030,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",0.0345,21010,false,http://connectivity.brain-map.org/projection/experiment/182803137
182458849,Gal-Cre-1320,978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",FFB3D9,B6.Cg,Gal-Cre_KI87,F,"[11700, 7330, 6620]",0.033672,"[{""id""=>83, ""name""=>""Inferior olivary complex"", ""abbreviation""=>""IO"", ""color""=>""FFB3D9""}, {""id""=>307, ""name""=>""Magnocellular reticular nucleus"", ""abbreviation""=>""MARN"", ""color""=>""FFB3D9""}, {""id""=>955, ""name""=>""Lateral reticular nucleus, magnocellular part"", ""abbreviation""=>""LRNm"", ""color""=>""FFB3D9""}, {""id""=>978, ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""abbreviation""=>""PGRNl"", ""color""=>""FFB3D9""}]",0.0341,21010,false,http://connectivity.brain-map.org/projection/experiment/182458849
127090378,Pvalb-IRES-Cre-4977,262,RT,Reticular nucleus of the thalamus,FF909F,B6.129,Pvalb-IRES-Cre,M,"[6020, 4070, 7230]",0.131566,"[{""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>629, ""name""=>""Ventral anterior-lateral complex of the thalamus"", ""abbreviation""=>""VAL"", ""color""=>""FF8084""}, {""id""=>718, ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""abbreviation""=>""VPL"", ""color""=>""FF8084""}, {""id""=>733, ""name""=>""Ventral posteromedial nucleus of the thalamus"", ""abbreviation""=>""VPM"", ""color""=>""FF8084""}]",0.0335,18865,false,http://connectivity.brain-map.org/projection/experiment/127090378
167029528,Cnnm2-Cre-89,597,TTd,"Taenia tecta, dorsal part",62D09F,unknown,Cnnm2-Cre_KD18,F,"[4050, 4130, 5360]",0.054296,"[{""id""=>19, ""name""=>""Induseum griseum"", ""abbreviation""=>""IG"", ""color""=>""7ED04B""}, {""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}, {""id""=>333, ""name""=>""Septohippocampal nucleus"", ""abbreviation""=>""SH"", ""color""=>""90CBED""}, {""id""=>597, ""name""=>""Taenia tecta, dorsal part"", ""abbreviation""=>""TTd"", ""color""=>""62D09F""}]",0.0335,21010,false,http://connectivity.brain-map.org/projection/experiment/167029528
168094300,Gnrh1-Cre-108,564,MS,Medial septal nucleus,96A7D3,B6.Cg,Gnrh1-Cre,M,"[4550, 4780, 5800]",0.010004,"[{""id""=>564, ""name""=>""Medial septal nucleus"", ""abbreviation""=>""MS"", ""color""=>""96A7D3""}]",0.0332,21010,false,http://connectivity.brain-map.org/projection/experiment/168094300
177905562,Scnn1a-Tg2-Cre-3453,661,VII,Facial motor nucleus,FFB3D9,B6.Cg,Scnn1a-Tg2-Cre,M,"[10850, 6620, 6780]",0.172669,"[{""id""=>661, ""name""=>""Facial motor nucleus"", ""abbreviation""=>""VII"", ""color""=>""FFB3D9""}, {""id""=>852, ""name""=>""Parvicellular reticular nucleus"", ""abbreviation""=>""PARN"", ""color""=>""FFB3D9""}]",0.0332,21010,false,http://connectivity.brain-map.org/projection/experiment/177905562
294356922,Slc17a6-IRES-Cre-121240,362,MD,Mediodorsal nucleus of thalamus,FF909F,B6.129,Slc17a6-IRES-Cre,F,"[6390, 3910, 5880]",0.086333,"[{""id""=>186, ""name""=>""Lateral habenula"", ""abbreviation""=>""LH"", ""color""=>""FF909F""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}, {""id""=>599, ""name""=>""Central medial nucleus of the thalamus"", ""abbreviation""=>""CM"", ""color""=>""FF909F""}, {""id""=>907, ""name""=>""Paracentral nucleus"", ""abbreviation""=>""PCN"", ""color""=>""FF909F""}]",0.0330,19939,false,http://connectivity.brain-map.org/projection/experiment/294356922
286485585,Syt17-Cre_NO14-194,362,MD,Mediodorsal nucleus of thalamus,FF909F,B6.Cg,Syt17-Cre_NO14,F,"[6260, 3530, 6360]",0.020297,"[{""id""=>59, ""name""=>""Intermediodorsal nucleus of the thalamus"", ""abbreviation""=>""IMD"", ""color""=>""FF909F""}, {""id""=>186, ""name""=>""Lateral habenula"", ""abbreviation""=>""LH"", ""color""=>""FF909F""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}, {""id""=>575, ""name""=>""Central lateral nucleus of the thalamus"", ""abbreviation""=>""CL"", ""color""=>""FF909F""}, {""id""=>1113, ""name""=>""Interanterodorsal nucleus of the thalamus"", ""abbreviation""=>""IAD"", ""color""=>""FF909F""}]",0.0325,19891,false,http://connectivity.brain-map.org/projection/experiment/286485585
182613651,Pvalb-IRES-Cre-5084,294,SCm,"Superior colliculus, motor related",FF90FF,B6.129,Pvalb-IRES-Cre,F,"[9860, 1900, 6430]",0.036115,"[{""id""=>294, ""name""=>""Superior colliculus, motor related"", ""abbreviation""=>""SCm"", ""color""=>""FF90FF""}, {""id""=>302, ""name""=>""Superior colliculus, sensory related"", ""abbreviation""=>""SCs"", ""color""=>""FF7AFF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}]",0.0323,21010,false,http://connectivity.brain-map.org/projection/experiment/182613651
113934579,Scnn1a-Tg3-Cre-4722,1037,POST,Postsubiculum,48C83C,B6.C3H,Scnn1a-Tg3-Cre,F,"[9020, 2110, 7610]",0.108849,"[{""id""=>1037, ""name""=>""Postsubiculum"", ""abbreviation""=>""POST"", ""color""=>""48C83C""}]",0.0322,21010,false,http://connectivity.brain-map.org/projection/experiment/113934579
166323186,A930038C07Rik-Tg1-Cre-3794,337,SSp-ll,"Primary somatosensory area, lower limb",188064,B6.Cg,A930038C07Rik-Tg1-Cre,M,"[6080, 1290, 7330]",0.052373,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}]",0.0321,21010,false,http://connectivity.brain-map.org/projection/experiment/166323186
292477301,Grp-Cre_KH288-3905,972,PL,Prelimbic area,2FA850,FVB/N-Crl:CD1(ICR),Grp-Cre_KH288,F,"[2630, 3290, 5740]",0.065008,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>731, ""name""=>""Orbital area, medial part"", ""abbreviation""=>""ORBm"", ""color""=>""248A5E""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}]",0.0321,21010,false,http://connectivity.brain-map.org/projection/experiment/292477301
301209502,Efr3a-Cre_NO108-132092,149,PVT,Paraventricular nucleus of the thalamus,FF909F,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,M,"[6210, 3940, 5390]",0.140387,"[{""id""=>59, ""name""=>""Intermediodorsal nucleus of the thalamus"", ""abbreviation""=>""IMD"", ""color""=>""FF909F""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>636, ""name""=>""Mediodorsal nucleus of the thalamus, medial part"", ""abbreviation""=>""MDm"", ""color""=>""FF909F""}]",0.0320,20657,false,http://connectivity.brain-map.org/projection/experiment/301209502
267813932,Etv1-CreERT2-2972,403,MEA,Medial amygdalar nucleus,80C0E2,B6.Cg,Etv1-CreERT2,M,"[6770, 6140, 8100]",0.129240,"[{""id""=>303, ""name""=>""Basolateral amygdalar nucleus, anterior part"", ""abbreviation""=>""BLAa"", ""color""=>""9DE79C""}, {""id""=>334, ""name""=>""Basomedial amygdalar nucleus, posterior part"", ""abbreviation""=>""BMAp"", ""color""=>""84EA81""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}, {""id""=>536, ""name""=>""Central amygdalar nucleus"", ""abbreviation""=>""CEA"", ""color""=>""80C0E2""}, {""id""=>1105, ""name""=>""Intercalated amygdalar nucleus"", ""abbreviation""=>""IA"", ""color""=>""80C0E2""}]",0.0319,21010,false,http://connectivity.brain-map.org/projection/experiment/267813932
294525229,Tlx3-Cre_LURC-126303,104,AId,"Agranular insular area, dorsal part",219866,unknown,Tlx3-Cre_PL56,M,"[3550, 4470, 8400]",0.028200,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}, {""id""=>182305689, ""name""=>""Primary somatosensory area, unassigned"", ""abbreviation""=>""SSp-un"", ""color""=>""188064""}]",0.0318,21010,false,http://connectivity.brain-map.org/projection/experiment/294525229
293469501,Htr2a-Cre_KM207-120547,403,MEA,Medial amygdalar nucleus,80C0E2,unknown,Htr2a-Cre_KM207,F,"[7060, 6320, 7440]",0.208978,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}, {""id""=>470, ""name""=>""Subthalamic nucleus"", ""abbreviation""=>""STN"", ""color""=>""F2483B""}, {""id""=>718, ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""abbreviation""=>""VPL"", ""color""=>""FF8084""}, {""id""=>733, ""name""=>""Ventral posteromedial nucleus of the thalamus"", ""abbreviation""=>""VPM"", ""color""=>""FF8084""}]",0.0316,19899,false,http://connectivity.brain-map.org/projection/experiment/293469501
167200755,Chat-IRES-Cre-402,596,NDB,Diagonal band nucleus,96A7D3,B6;129,Chat-IRES-Cre,M,"[4680, 6550, 6130]",0.064226,"[{""id""=>298, ""name""=>""Magnocellular nucleus"", ""abbreviation""=>""MA"", ""color""=>""A2B1D8""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>596, ""name""=>""Diagonal band nucleus"", ""abbreviation""=>""NDB"", ""color""=>""96A7D3""}]",0.0313,21010,false,http://connectivity.brain-map.org/projection/experiment/167200755
126116848,378-1270,918,ENTl,"Entorhinal area, lateral part",32B825,C57BL/6J,"",M,"[9080, 5400, 9420]",0.338194,"[{""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}]",0.0312,21010,false,http://connectivity.brain-map.org/projection/experiment/126116848
120812686,378-1222,151,AOB,Accessory olfactory bulb,9DF0D2,C57BL/6J,"",M,"[2320, 3740, 6230]",0.297046,"[{""id""=>151, ""name""=>""Accessory olfactory bulb"", ""abbreviation""=>""AOB"", ""color""=>""9DF0D2""}, {""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>746, ""name""=>""Orbital area, ventrolateral part"", ""abbreviation""=>""ORBvl"", ""color""=>""248A5E""}]",0.0311,21010,false,http://connectivity.brain-map.org/projection/experiment/120812686
113766744,Grik4-Cre-4950,661,VII,Facial motor nucleus,FFB3D9,B6.Cg,Grik4-Cre,M,"[10980, 6750, 6650]",0.206551,"[{""id""=>4, ""name""=>""Inferior colliculus"", ""abbreviation""=>""IC"", ""color""=>""FF7AFF""}, {""id""=>136, ""name""=>""Intermediate reticular nucleus"", ""abbreviation""=>""IRN"", ""color""=>""FFB3D9""}, {""id""=>661, ""name""=>""Facial motor nucleus"", ""abbreviation""=>""VII"", ""color""=>""FFB3D9""}]",0.0311,21010,false,http://connectivity.brain-map.org/projection/experiment/113766744
298325807,Chrna2-Cre_OE25-130478,369,SSp-ul,"Primary somatosensory area, upper limb",188064,FVB/N-Crl:CD1(ICR),Chrna2-Cre_OE25,F,"[4420, 2320, 7770]",0.064379,"[{""id""=>345, ""name""=>""Primary somatosensory area, mouth"", ""abbreviation""=>""SSp-m"", ""color""=>""188064""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}]",0.0307,21010,false,http://connectivity.brain-map.org/projection/experiment/298325807
287460307,Cck-IRES-Cre-178,429,SPVC,"Spinal nucleus of the trigeminal, caudal part",FFA5D2,B6.Cg,Cck-IRES-Cre,F,"[13090, 6640, 7260]",0.052412,"[{""id""=>429, ""name""=>""Spinal nucleus of the trigeminal, caudal part"", ""abbreviation""=>""SPVC"", ""color""=>""FFA5D2""}]",0.0304,21010,false,http://connectivity.brain-map.org/projection/experiment/287460307
146553971,378-1465,918,ENTl,"Entorhinal area, lateral part",32B825,C57BL/6J,"",M,"[7960, 4880, 9730]",0.227148,"[{""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>922, ""name""=>""Perirhinal area"", ""abbreviation""=>""PERI"", ""color""=>""0E9684""}]",0.0303,21010,false,http://connectivity.brain-map.org/projection/experiment/146553971
292958638,Slc18a2-Cre_OZ14-3970,374,SNc,"Substantia nigra, compact part",FFA6FF,unknown,Slc18a2-Cre_OZ14,M,"[8250, 4850, 6060]",0.164857,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>374, ""name""=>""Substantia nigra, compact part"", ""abbreviation""=>""SNc"", ""color""=>""FFA6FF""}, {""id""=>381, ""name""=>""Substantia nigra, reticular part"", ""abbreviation""=>""SNr"", ""color""=>""FF90FF""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}]",0.0298,21010,false,http://connectivity.brain-map.org/projection/experiment/292958638
310194040,Cux2-CreERT2-124831,985,MOp,Primary motor area,1F9D5A,unknown,Cux2-CreERT2,F,"[3810, 1910, 7670]",0.074611,"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>182305689, ""name""=>""Primary somatosensory area, unassigned"", ""abbreviation""=>""SSp-un"", ""color""=>""188064""}]",0.0298,21010,false,http://connectivity.brain-map.org/projection/experiment/310194040
298232793,A930038C07Rik-Tg1-Cre-121780,726,DG,Dentate gyrus,7ED04B,unknown,A930038C07Rik-Tg1-Cre,F,"[7050, 1360, 6080]",0.028803,"[{""id""=>382, ""name""=>""Field CA1"", ""abbreviation""=>""CA1"", ""color""=>""7ED04B""}, {""id""=>509, ""name""=>""Subiculum, dorsal part"", ""abbreviation""=>""SUBd"", ""color""=>""4FC244""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}, {""id""=>886, ""name""=>""Retrosplenial area, ventral part"", ""abbreviation""=>""RSPv"", ""color""=>""1AA698""}]",0.0298,21010,false,http://connectivity.brain-map.org/projection/experiment/298232793
122641784,378-1250,518,SUBv,"Subiculum, ventral part",4FC244,C57BL/6J,"",M,"[8400, 5160, 8560]",0.069556,"[{""id""=>382, ""name""=>""Field CA1"", ""abbreviation""=>""CA1"", ""color""=>""7ED04B""}, {""id""=>518, ""name""=>""Subiculum, ventral part"", ""abbreviation""=>""SUBv"", ""color""=>""4FC244""}]",0.0295,21010,false,http://connectivity.brain-map.org/projection/experiment/122641784
300842406,Sst-IRES-Cre-123832,202,MV,Medial vestibular nucleus,FFB3D9,unknown,Sst-IRES-Cre,F,"[11490, 4750, 6620]",0.010297,"[{""id""=>202, ""name""=>""Medial vestibular nucleus"", ""abbreviation""=>""MV"", ""color""=>""FFB3D9""}, {""id""=>209, ""name""=>""Lateral vestibular nucleus"", ""abbreviation""=>""LAV"", ""color""=>""FFB3D9""}, {""id""=>225, ""name""=>""Spinal vestibular nucleus"", ""abbreviation""=>""SPIV"", ""color""=>""FFB3D9""}]",0.0290,21010,false,http://connectivity.brain-map.org/projection/experiment/300842406
294174290,Slc17a6-IRES-Cre-121218,4,IC,Inferior colliculus,FF7AFF,B6.129,Slc17a6-IRES-Cre,F,"[9910, 2440, 6780]",0.043864,"[{""id""=>4, ""name""=>""Inferior colliculus"", ""abbreviation""=>""IC"", ""color""=>""FF7AFF""}, {""id""=>294, ""name""=>""Superior colliculus, motor related"", ""abbreviation""=>""SCm"", ""color""=>""FF90FF""}]",0.0287,21010,false,http://connectivity.brain-map.org/projection/experiment/294174290
293750063,Calb1-2A-dgCre-123739,926,ENTm,"Entorhinal area, medial part, dorsal zone",32B825,B6.129,Calb1-2A-dgCre,M,"[10130, 4450, 9450]",0.055775,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}, {""id""=>843, ""name""=>""Parasubiculum"", ""abbreviation""=>""PAR"", ""color""=>""72D569""}, {""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}]",0.0285,21010,false,http://connectivity.brain-map.org/projection/experiment/293750063
